wilayah,tahun,periode,id_periode,nilai,nasional,target RKP,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
1104,2021,03,202103,29310,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1105,2021,03,202103,63690,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1106,2021,03,202103,32720,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1107,2021,03,202103,39830,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1108,2021,03,202103,60260,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1109,2021,03,202103,88530,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1110,2021,03,202103,63020,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1111,2021,03,202103,109490,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1112,2021,03,202103,25060,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1113,2021,03,202103,18610,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1114,2021,03,202103,40030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1115,2021,03,202103,30710,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1116,2021,03,202103,12630,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1117,2021,03,202103,28690,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1118,2021,03,202103,31790,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1171,2021,03,202103,20950,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1172,2021,03,202103,5330,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1173,2021,03,202103,19780,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1174,2021,03,202103,23380,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1175,2021,03,202103,14460,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1201,2021,03,202103,24330,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1202,2021,03,202103,43240,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1203,2021,03,202103,25010,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1204,2021,03,202103,49950,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1205,2021,03,202103,29720,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1206,2021,03,202103,16610,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1207,2021,03,202103,45030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1208,2021,03,202103,69290,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1209,2021,03,202103,76990,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1210,2021,03,202103,23720,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1211,2021,03,202103,38010,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1212,2021,03,202103,92520,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1213,2021,03,202103,106590,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1214,2021,03,202103,55160,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1215,2021,03,202103,18710,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1216,2021,03,202103,4790,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1217,2021,03,202103,16080,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1218,2021,03,202103,51160,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1219,2021,03,202103,52590,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1220,2021,03,202103,28370,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1221,2021,03,202103,25780,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1222,2021,03,202103,30360,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1223,2021,03,202103,37130,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1224,2021,03,202103,35840,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1225,2021,03,202103,21750,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1271,2021,03,202103,10800,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1272,2021,03,202103,24100,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1273,2021,03,202103,22060,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1274,2021,03,202103,17370,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1275,2021,03,202103,193030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1276,2021,03,202103,16460,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1277,2021,03,202103,17280,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1278,2021,03,202103,24020,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1301,2021,03,202103,14310,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1302,2021,03,202103,37410,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1303,2021,03,202103,30360,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1304,2021,03,202103,16810,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1305,2021,03,202103,15890,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1306,2021,03,202103,30410,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1307,2021,03,202103,34260,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1308,2021,03,202103,28510,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1309,2021,03,202103,21570,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1310,2021,03,202103,13410,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1311,2021,03,202103,17600,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1312,2021,03,202103,34970,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1371,2021,03,202103,48440,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1372,2021,03,202103,2310,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1373,2021,03,202103,1520,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1374,2021,03,202103,3280,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1375,2021,03,202103,6980,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1376,2021,03,202103,8660,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1377,2021,03,202103,3990,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1401,2021,03,202103,28900,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1402,2021,03,202103,27350,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1403,2021,03,202103,44610,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1404,2021,03,202103,49300,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1405,2021,03,202103,25770,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1406,2021,03,202103,68740,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1407,2021,03,202103,74730,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1408,2021,03,202103,37660,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1409,2021,03,202103,51970,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1410,2021,03,202103,48500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1471,2021,03,202103,32730,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1473,2021,03,202103,10570,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1501,2021,03,202103,18450,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1502,2021,03,202103,35440,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1503,2021,03,202103,27060,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1504,2021,03,202103,27240,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1505,2021,03,202103,20490,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1506,2021,03,202103,24420,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1507,2021,03,202103,36100,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1508,2021,03,202103,23770,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1509,2021,03,202103,23640,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1571,2021,03,202103,54230,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1572,2021,03,202103,3030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1601,2021,03,202103,47500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1602,2021,03,202103,124780,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1603,2021,03,202103,80400,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1604,2021,03,202103,68400,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1605,2021,03,202103,57460,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1606,2021,03,202103,105230,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1607,2021,03,202103,94080,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1608,2021,03,202103,41230,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1609,2021,03,202103,72890,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1610,2021,03,202103,60500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1611,2021,03,202103,34110,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1612,2021,03,202103,25100,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1613,2021,03,202103,39500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1671,2021,03,202103,194120,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1672,2021,03,202103,23600,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1673,2021,03,202103,13270,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1674,2021,03,202103,31610,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1701,2021,03,202103,31650,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1702,2021,03,202103,43300,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1703,2021,03,202103,35550,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1704,2021,03,202103,22990,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1705,2021,03,202103,37050,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1706,2021,03,202103,22500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1707,2021,03,202103,13970,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1708,2021,03,202103,20940,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1709,2021,03,202103,11120,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1771,2021,03,202103,66940,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1801,2021,03,202103,39360,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1802,2021,03,202103,71890,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1803,2021,03,202103,145850,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1804,2021,03,202103,159790,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1805,2021,03,202103,155770,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1806,2021,03,202103,121910,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1807,2021,03,202103,59890,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1808,2021,03,202103,44530,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1809,2021,03,202103,68310,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1810,2021,03,202103,41040,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1811,2021,03,202103,15240,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1812,2021,03,202103,23030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1813,2021,03,202103,23230,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1871,2021,03,202103,98760,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1872,2021,03,202103,15320,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1901,2021,03,202103,16190,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1902,2021,03,202103,13530,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1903,2021,03,202103,5850,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1904,2021,03,202103,10030,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1905,2021,03,202103,7720,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1906,2021,03,202103,9290,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
1971,2021,03,202103,10100,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2101,2021,03,202103,16280,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2102,2021,03,202103,10540,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2103,2021,03,202103,3980,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2104,2021,03,202103,12580,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2105,2021,03,202103,3080,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2171,2021,03,202103,77170,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
2172,2021,03,202103,20850,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3101,2021,03,202103,3860,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3171,2021,03,202103,81500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3172,2021,03,202103,125370,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3173,2021,03,202103,45100,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3174,2021,03,202103,113370,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3175,2021,03,202103,132730,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3201,2021,03,202103,491240,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3202,2021,03,202103,194350,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3203,2021,03,202103,260020,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3204,2021,03,202103,269180,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3205,2021,03,202103,281360,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3206,2021,03,202103,200590,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3207,2021,03,202103,96600,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3208,2021,03,202103,143350,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3209,2021,03,202103,271020,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3210,2021,03,202103,151140,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3211,2021,03,202103,126280,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3212,2021,03,202103,228590,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3213,2021,03,202103,158970,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3214,2021,03,202103,84270,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3215,2021,03,202103,210780,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3216,2021,03,202103,202730,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3217,2021,03,202103,190770,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3218,2021,03,202103,39070,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3271,2021,03,202103,80090,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3272,2021,03,202103,27190,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3273,2021,03,202103,112500,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3274,2021,03,202103,31980,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3275,2021,03,202103,144120,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3276,2021,03,202103,63860,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3277,2021,03,202103,32480,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3278,2021,03,202103,89460,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3279,2021,03,202103,13370,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3301,2021,03,202103,201710,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3302,2021,03,202103,232910,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3303,2021,03,202103,153080,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3304,2021,03,202103,150190,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3305,2021,03,202103,212920,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3306,2021,03,202103,88800,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3307,2021,03,202103,139670,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3308,2021,03,202103,154910,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3309,2021,03,202103,104820,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3310,2021,03,202103,158230,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3311,2021,03,202103,73840,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3312,2021,03,202103,110460,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3313,2021,03,202103,95410,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3314,2021,03,202103,122910,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3315,2021,03,202103,175720,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3316,2021,03,202103,107050,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3317,2021,03,202103,101400,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3318,2021,03,202103,128740,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3319,2021,03,202103,67060,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3320,2021,03,202103,95220,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3321,2021,03,202103,151740,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3322,2021,03,202103,83610,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3323,2021,03,202103,79090,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3324,2021,03,202103,100000,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3325,2021,03,202103,74910,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3326,2021,03,202103,95260,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3327,2021,03,202103,215080,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3328,2021,03,202103,123520,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3329,2021,03,202103,314950,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3371,2021,03,202103,9440,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3372,2021,03,202103,48790,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3373,2021,03,202103,10140,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3374,2021,03,202103,84450,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3375,2021,03,202103,23490,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3376,2021,03,202103,20270,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3401,2021,03,202103,81140,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3402,2021,03,202103,146980,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3403,2021,03,202103,135330,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3404,2021,03,202103,108930,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3471,2021,03,202103,34070,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3501,2021,03,202103,84190,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3502,2021,03,202103,89940,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3503,2021,03,202103,84890,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
3504,2021,03,202103,78590,27542770,,,,,2021-11-30,Orang,Badan Pusat Statistik,40,ind1_jumlahmiskin,
